,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleAmount,saleDiscount
479,2024-01-01,79968,John Doe,Premium,4324,Widget Deluxe,Gadgets,14646.317827923336,3417.208672144712,10%
480,2024-01-01,5534,John Doe,Premium,3838,Widget Deluxe,Gadgets,18951.41018575718,10733.375681783524,10%
481,2024-01-01,46086,John Doe,Premium,5228,Widget Deluxe,Gadgets,16303.410118303273,8038.225268223576,10%
482,2024-01-01,61295,John Doe,Premium,4747,Widget Deluxe,Gadgets,18106.381476729457,8069.933896318208,10%
483,2024-01-01,24492,John Doe,Premium,3242,Widget Deluxe,Gadgets,16495.641910406797,11026.418296465301,10%
484,2024-01-01,34656,John Doe,Premium,5096,Widget Deluxe,Gadgets,17409.92034543959,5228.583036310054,10%
485,2024-01-01,18158,John Doe,Premium,5208,Widget Deluxe,Gadgets,9268.40725682642,21438.177372032224,10%
486,2024-01-01,77629,John Doe,Premium,6952,Widget Deluxe,Gadgets,12404.122285573409,20090.95097408398,10%
487,2024-01-01,8742,John Doe,Premium,6398,Widget Deluxe,Gadgets,16406.964036085636,5376.099631016957,10%
488,2024-01-01,52372,John Doe,Premium,5075,Widget Deluxe,Gadgets,16722.7393495543,13977.83608365606,10%
489,2024-01-01,18067,John Doe,Premium,5147,Widget Deluxe,Gadgets,19601.889449831997,21435.13447241109,10%
490,2024-01-01,87047,John Doe,Premium,6350,Widget Deluxe,Gadgets,17249.117963871515,13267.770603065548,10%
491,2024-01-01,43946,John Doe,Premium,4829,Widget Deluxe,Gadgets,21890.512478984318,12667.81195950472,10%
492,2024-01-01,20887,John Doe,Premium,6220,Widget Deluxe,Gadgets,19264.20256143987,15406.057740289176,10%
493,2024-01-01,50680,John Doe,Premium,8384,Widget Deluxe,Gadgets,11793.650816801313,5738.854467451065,10%
494,2024-01-01,49206,John Doe,Premium,6648,Widget Deluxe,Gadgets,9239.615594954488,8448.639550125416,10%
495,2024-01-01,71669,John Doe,Premium,4862,Widget Deluxe,Gadgets,15415.148202922977,14834.160406127277,10%
496,2024-01-01,20880,John Doe,Premium,3331,Widget Deluxe,Gadgets,18166.50853248069,12329.150029728806,10%
497,2024-01-01,1701,John Doe,Premium,2387,Widget Deluxe,Gadgets,16886.407701285196,9454.008137215284,10%
498,2024-01-01,13453,John Doe,Premium,5771,Widget Deluxe,Gadgets,15009.11674273043,17110.16176853232,10%
499,2024-01-01,12277,John Doe,Premium,6507,Widget Deluxe,Gadgets,14797.960423135413,13959.301585137398,10%
500,2024-01-01,5558,John Doe,Premium,5524,Widget Deluxe,Gadgets,17486.492305672284,19366.527065564533,10%
501,2024-01-01,45064,John Doe,Premium,2767,Widget Deluxe,Gadgets,9516.671744276371,17026.977224702478,10%
502,2024-01-01,91343,John Doe,Premium,4343,Widget Deluxe,Gadgets,13496.073477128226,8981.26500917348,10%
503,2024-01-01,59423,John Doe,Premium,4569,Widget Deluxe,Gadgets,11526.270098884484,14480.765124107222,10%
504,2024-01-01,93571,John Doe,Premium,2761,Widget Deluxe,Gadgets,9446.31041816701,13304.52021920629,10%
505,2024-01-01,68437,John Doe,Premium,8143,Widget Deluxe,Gadgets,20158.563591084123,10336.98010834286,10%
506,2024-01-01,18648,John Doe,Premium,4610,Widget Deluxe,Gadgets,13835.077697380937,9119.97597682305,10%
507,2024-01-01,36533,John Doe,Premium,6388,Widget Deluxe,Gadgets,16065.114614125774,17235.645277968175,10%
508,2024-01-01,11320,John Doe,Premium,5123,Widget Deluxe,Gadgets,16932.089909319573,10964.294265374227,10%
509,2024-01-01,42251,John Doe,Premium,5180,Widget Deluxe,Gadgets,17019.780470898848,21240.235376978282,10%
510,2024-01-01,77497,John Doe,Premium,7110,Widget Deluxe,Gadgets,18879.161035860314,8751.279130629253,10%
511,2024-01-01,25726,John Doe,Premium,6121,Widget Deluxe,Gadgets,17162.794303139555,9762.813144982665,10%
512,2024-01-01,80523,John Doe,Premium,4985,Widget Deluxe,Gadgets,13256.645917619542,12351.681248416005,10%
513,2024-01-01,15172,John Doe,Premium,4871,Widget Deluxe,Gadgets,19539.95159750238,13898.048534395977,10%
514,2024-01-01,86042,John Doe,Premium,6497,Widget Deluxe,Gadgets,12034.009407538835,15557.484178142508,10%
515,2024-01-01,86178,John Doe,Premium,5306,Widget Deluxe,Gadgets,13707.520340638004,15546.931572949557,10%
516,2024-01-01,9790,John Doe,Premium,2862,Widget Deluxe,Gadgets,16539.562906449668,16416.575814009833,10%
517,2024-01-01,64151,John Doe,Premium,2938,Widget Deluxe,Gadgets,10556.223460969093,14733.153708419679,10%
518,2024-01-01,70186,John Doe,Premium,4098,Widget Deluxe,Gadgets,13082.19444089958,12060.415593614727,10%
519,2024-01-01,10887,John Doe,Premium,4157,Widget Deluxe,Gadgets,19308.999974453094,12883.599806890525,10%
520,2024-01-01,27477,John Doe,Premium,4658,Widget Deluxe,Gadgets,11994.028234630117,4881.961991551047,10%
521,2024-01-01,95483,John Doe,Premium,4613,Widget Deluxe,Gadgets,18287.148320374352,16303.08691449487,10%
522,2024-01-01,74728,John Doe,Premium,4591,Widget Deluxe,Gadgets,11821.005547587836,5951.510064304823,10%
523,2024-01-01,2466,John Doe,Premium,5615,Widget Deluxe,Gadgets,18144.350984785255,8184.664103473433,10%
524,2024-01-01,10190,John Doe,Premium,6161,Widget Deluxe,Gadgets,21583.12277414529,20306.185263347885,10%
525,2024-01-01,3743,John Doe,Premium,3849,Widget Deluxe,Gadgets,17887.641205739914,20258.96278938686,10%
526,2024-01-01,86154,John Doe,Premium,8149,Widget Deluxe,Gadgets,14066.035990084018,15122.583788618234,10%
527,2024-01-01,92734,John Doe,Premium,5022,Widget Deluxe,Gadgets,11277.588249141954,22409.63166391195,10%
528,2024-01-01,2730,John Doe,Premium,4328,Widget Deluxe,Gadgets,8244.930152147299,23737.449995305866,10%
529,2024-01-01,90322,John Doe,Premium,4666,Widget Deluxe,Gadgets,26395.770220649134,20175.855679364577,10%
530,2024-01-01,25300,John Doe,Premium,6353,Widget Deluxe,Gadgets,18171.43611475679,16901.077560639675,10%
531,2024-01-01,67834,John Doe,Premium,3931,Widget Deluxe,Gadgets,16610.27423625579,6389.463497577675,10%
532,2024-01-01,69679,John Doe,Premium,3657,Widget Deluxe,Gadgets,10813.172698501787,15688.207980617819,10%
533,2024-01-01,51491,John Doe,Premium,5209,Widget Deluxe,Gadgets,16208.040086317187,10324.518998396516,10%
534,2024-01-01,20334,John Doe,Premium,6418,Widget Deluxe,Gadgets,13659.799464259038,14607.846444082967,10%
535,2024-01-01,69819,John Doe,Premium,4667,Widget Deluxe,Gadgets,16988.011306925233,19224.186658524734,10%
536,2024-01-01,64261,John Doe,Premium,3320,Widget Deluxe,Gadgets,9392.666636541533,14451.804449492269,10%
537,2024-01-01,45457,John Doe,Premium,5423,Widget Deluxe,Gadgets,15578.131556127288,13721.239738084738,10%
538,2024-01-01,88772,John Doe,Premium,5445,Widget Deluxe,Gadgets,15079.649491862663,16324.816246133472,10%
539,2024-01-01,62072,John Doe,Premium,3021,Widget Deluxe,Gadgets,12227.111127946837,16016.881392275305,10%
540,2024-01-01,7931,John Doe,Premium,6471,Widget Deluxe,Gadgets,16951.929159626125,11801.885404575469,10%
541,2024-01-01,36437,John Doe,Premium,3129,Widget Deluxe,Gadgets,13518.916776827948,20673.786847987376,10%
542,2024-01-01,41763,John Doe,Premium,6157,Widget Deluxe,Gadgets,18682.23367897341,16988.482202387448,10%
543,2024-01-01,54811,John Doe,Premium,3544,Widget Deluxe,Gadgets,10122.989917451283,12831.831171542151,10%
544,2024-01-01,27107,John Doe,Premium,5921,Widget Deluxe,Gadgets,11454.776450131376,13614.432058355875,10%
545,2024-01-01,45492,John Doe,Premium,3780,Widget Deluxe,Gadgets,16091.785998917803,10057.690354610731,10%
546,2024-01-01,91337,John Doe,Premium,4348,Widget Deluxe,Gadgets,15556.637510227762,9003.022591602316,10%
547,2024-01-01,20854,John Doe,Premium,4706,Widget Deluxe,Gadgets,9242.085130874453,9567.47232986017,10%
548,2024-01-01,43136,John Doe,Premium,5031,Widget Deluxe,Gadgets,14167.505372025085,13932.449996561201,10%
549,2024-01-01,27101,John Doe,Premium,3156,Widget Deluxe,Gadgets,23361.877273154612,3745.183223838405,10%
550,2024-01-01,91242,John Doe,Premium,4283,Widget Deluxe,Gadgets,14540.209947972002,14633.822275710208,10%
551,2024-01-01,22186,John Doe,Premium,2737,Widget Deluxe,Gadgets,19947.7333298656,12398.387864199047,10%
552,2024-01-01,28337,John Doe,Premium,3140,Widget Deluxe,Gadgets,13920.81914998025,15590.073743145764,10%
553,2024-01-01,5502,John Doe,Premium,5947,Widget Deluxe,Gadgets,13324.707597729772,9927.133582380098,10%
554,2024-01-01,49896,John Doe,Premium,3931,Widget Deluxe,Gadgets,9377.919792043002,15981.879128170698,10%
555,2024-01-01,83996,John Doe,Premium,6758,Widget Deluxe,Gadgets,8035.593725000234,6409.1619902279335,10%
556,2024-01-01,24471,John Doe,Premium,6173,Widget Deluxe,Gadgets,16308.11976198229,3682.05656701943,10%
557,2024-01-01,54775,John Doe,Premium,3552,Widget Deluxe,Gadgets,17232.849872457922,8257.480992372528,10%
558,2024-01-01,26025,John Doe,Premium,1223,Widget Deluxe,Gadgets,15946.022247149318,13248.231701734723,10%
559,2024-01-01,97066,John Doe,Premium,3588,Widget Deluxe,Gadgets,12960.647083096983,20012.877907483362,10%
560,2024-01-01,26002,John Doe,Premium,3659,Widget Deluxe,Gadgets,9431.396395778145,21216.03935532866,10%
561,2024-01-01,11706,John Doe,Premium,6127,Widget Deluxe,Gadgets,14606.768472183998,15261.968961820658,10%
562,2024-01-01,34644,John Doe,Premium,7718,Widget Deluxe,Gadgets,13038.600967022767,16555.00767827474,10%
563,2024-01-01,49695,John Doe,Premium,1995,Widget Deluxe,Gadgets,16642.866456852047,24645.959630419955,10%
564,2024-01-01,41371,John Doe,Premium,5785,Widget Deluxe,Gadgets,18269.078959163722,11099.165717573827,10%
565,2024-01-01,69083,John Doe,Premium,4626,Widget Deluxe,Gadgets,18651.6287146374,6828.613523374311,10%
566,2024-01-01,90605,John Doe,Premium,2547,Widget Deluxe,Gadgets,14877.612820560811,14091.31764044645,10%
567,2024-01-01,52333,John Doe,Premium,3797,Widget Deluxe,Gadgets,15853.391623239597,8606.392597771151,10%
568,2024-01-01,48819,John Doe,Premium,3700,Widget Deluxe,Gadgets,16439.97596010762,23854.141300798496,10%
569,2024-01-01,8174,John Doe,Premium,5857,Widget Deluxe,Gadgets,15380.12968574179,14302.192143472053,10%
570,2024-01-01,50868,John Doe,Premium,3954,Widget Deluxe,Gadgets,13715.469151474626,13231.932823253957,10%
571,2024-01-01,5731,John Doe,Premium,5328,Widget Deluxe,Gadgets,16808.862868684235,14476.655409956824,10%
572,2024-01-01,88346,John Doe,Premium,4909,Widget Deluxe,Gadgets,12796.609750652815,11318.206860075534,10%
573,2024-01-01,12162,John Doe,Premium,3309,Widget Deluxe,Gadgets,10061.246924820209,14047.05265174324,10%
574,2024-01-01,7890,John Doe,Premium,5271,Widget Deluxe,Gadgets,12775.042576816928,16359.425123126093,10%
575,2024-01-01,12469,John Doe,Premium,3469,Widget Deluxe,Gadgets,19576.93197288977,17074.891918636167,10%
576,2024-01-01,39728,John Doe,Premium,4793,Widget Deluxe,Gadgets,14988.463244147406,16122.823691923943,10%
577,2024-01-01,27836,John Doe,Premium,2435,Widget Deluxe,Gadgets,11980.604178188016,14690.263950210065,10%
578,2024-01-01,25602,John Doe,Premium,3587,Widget Deluxe,Gadgets,18686.579397823698,4943.652293443845,10%
579,2024-01-01,44460,John Doe,Premium,5008,Widget Deluxe,Gadgets,11605.234018504749,24266.42910964499,10%
580,2024-01-01,96884,John Doe,Premium,5840,Widget Deluxe,Gadgets,14405.306203060343,16956.63945580056,10%
581,2024-01-01,49370,John Doe,Premium,5374,Widget Deluxe,Gadgets,13722.593666008,13197.188612506594,10%
582,2024-01-01,92474,John Doe,Premium,7489,Widget Deluxe,Gadgets,17240.342003599115,11177.196272297044,10%
583,2024-01-01,99727,John Doe,Premium,4975,Widget Deluxe,Gadgets,8614.251534255996,16263.590989011454,10%
584,2024-01-01,13810,John Doe,Premium,4830,Widget Deluxe,Gadgets,9597.917964994365,3940.5734089693124,10%
585,2024-01-01,22427,John Doe,Premium,3354,Widget Deluxe,Gadgets,13596.481190228298,11652.967581794679,10%
586,2024-01-01,4269,John Doe,Premium,8573,Widget Deluxe,Gadgets,6113.57223241513,16264.470592533335,10%
587,2024-01-01,42301,John Doe,Premium,2720,Widget Deluxe,Gadgets,11235.15845792808,25529.29447619376,10%
588,2024-01-01,49180,John Doe,Premium,5755,Widget Deluxe,Gadgets,14562.754219234543,12015.08586790918,10%
589,2024-01-01,77905,John Doe,Premium,6703,Widget Deluxe,Gadgets,14138.827997286571,21710.72361487994,10%
590,2024-01-01,88886,John Doe,Premium,6763,Widget Deluxe,Gadgets,16301.090386724554,9401.677409920825,10%
591,2024-01-01,71020,John Doe,Premium,5907,Widget Deluxe,Gadgets,13235.387385985596,14074.420879000541,10%
592,2024-01-01,47318,John Doe,Premium,6462,Widget Deluxe,Gadgets,12497.950867981941,12629.203190792106,10%
593,2024-01-01,13061,John Doe,Premium,2577,Widget Deluxe,Gadgets,12743.438211109287,10883.225622174,10%
594,2024-01-01,54536,John Doe,Premium,5670,Widget Deluxe,Gadgets,13035.161189334272,9385.43799106526,10%
595,2024-01-01,65053,John Doe,Premium,1762,Widget Deluxe,Gadgets,11900.468098925752,10136.871090811,10%
596,2024-01-01,45035,John Doe,Premium,3050,Widget Deluxe,Gadgets,8464.225797777715,14802.258027480852,10%
597,2024-01-01,64958,John Doe,Premium,5695,Widget Deluxe,Gadgets,15409.577418468507,12520.087535621084,10%
598,2024-01-01,53713,John Doe,Premium,8173,Widget Deluxe,Gadgets,15261.048315446691,18572.83188483669,10%
599,2024-01-01,10675,John Doe,Premium,3693,Widget Deluxe,Gadgets,16347.414008762931,5221.454717961666,10%
600,2024-01-01,66637,John Doe,Premium,6991,Widget Deluxe,Gadgets,19262.663668712255,10071.819537586229,10%
601,2024-01-01,78527,John Doe,Premium,4353,Widget Deluxe,Gadgets,11979.231413645535,10467.97102917292,10%
602,2024-01-01,90354,John Doe,Premium,5126,Widget Deluxe,Gadgets,19110.185568177643,15860.218633135744,10%
603,2024-01-01,47291,John Doe,Premium,4960,Widget Deluxe,Gadgets,20494.597258175614,7046.772621252988,10%
604,2024-01-01,78719,John Doe,Premium,4788,Widget Deluxe,Gadgets,12111.175576854746,15671.793462554788,10%
605,2024-01-01,16329,John Doe,Premium,5227,Widget Deluxe,Gadgets,17429.823072325184,8247.757057242317,10%
606,2024-01-01,4887,John Doe,Premium,5355,Widget Deluxe,Gadgets,15774.869442063891,5622.039963766007,10%
607,2024-01-01,61115,John Doe,Premium,1512,Widget Deluxe,Gadgets,21556.8888000695,12049.563302394878,10%
608,2024-01-01,11928,John Doe,Premium,3536,Widget Deluxe,Gadgets,14236.410431123164,18749.610776344278,10%
609,2024-01-01,9598,John Doe,Premium,6100,Widget Deluxe,Gadgets,19693.58543764208,11330.85338295338,10%
610,2024-01-01,29035,John Doe,Premium,3789,Widget Deluxe,Gadgets,19955.670024327515,11971.270078209543,10%
611,2024-01-01,26683,John Doe,Premium,6926,Widget Deluxe,Gadgets,13783.941694346286,23135.865597743963,10%
612,2024-01-01,4416,John Doe,Premium,4171,Widget Deluxe,Gadgets,11207.19466807878,13750.09497607594,10%
613,2024-01-01,66182,John Doe,Premium,4628,Widget Deluxe,Gadgets,17364.525917448344,14229.363092859132,10%
614,2024-01-01,59435,John Doe,Premium,4536,Widget Deluxe,Gadgets,14934.466851519466,16730.534038888654,10%
615,2024-01-01,54517,John Doe,Premium,4786,Widget Deluxe,Gadgets,13395.245660929824,14471.563947788554,10%
616,2024-01-01,44210,John Doe,Premium,5664,Widget Deluxe,Gadgets,15101.688068012847,4631.550557276234,10%
617,2024-01-01,98571,John Doe,Premium,5722,Widget Deluxe,Gadgets,14905.741208280551,8390.853658341646,10%
618,2024-01-01,60418,John Doe,Premium,1811,Widget Deluxe,Gadgets,6987.593914333039,2731.4258406677,10%
619,2024-01-01,44255,John Doe,Premium,4224,Widget Deluxe,Gadgets,11652.249948532495,14461.523300826775,10%
620,2024-01-01,7649,John Doe,Premium,7825,Widget Deluxe,Gadgets,10603.148405378903,12375.537340670297,10%
621,2024-01-01,36936,John Doe,Premium,4682,Widget Deluxe,Gadgets,17622.518957709664,14440.105902409894,10%
622,2024-01-01,94896,John Doe,Premium,5989,Widget Deluxe,Gadgets,12860.9483708855,11573.404955961585,10%
623,2024-01-01,24187,John Doe,Premium,6004,Widget Deluxe,Gadgets,15450.081363529931,10324.841357797792,10%
624,2024-01-01,47839,John Doe,Premium,6282,Widget Deluxe,Gadgets,15750.822606573292,10914.924055470605,10%
625,2024-01-01,93419,John Doe,Premium,7848,Widget Deluxe,Gadgets,10452.425340149486,5377.912289575332,10%
626,2024-01-01,75947,John Doe,Premium,2989,Widget Deluxe,Gadgets,14613.996603565218,16824.268775938755,10%
627,2024-01-01,31513,John Doe,Premium,2888,Widget Deluxe,Gadgets,14445.028362535542,16634.76869173181,10%
628,2024-01-01,30049,John Doe,Premium,6007,Widget Deluxe,Gadgets,17188.721675745393,14047.587092399624,10%
629,2024-01-01,68960,John Doe,Premium,4686,Widget Deluxe,Gadgets,17948.13803164356,19376.721868931018,10%
630,2024-01-01,63814,John Doe,Premium,3208,Widget Deluxe,Gadgets,11378.846821315145,16063.07441547529,10%
631,2024-01-01,30969,John Doe,Premium,5817,Widget Deluxe,Gadgets,17744.477754461466,13174.332780746508,10%
632,2024-01-01,53039,John Doe,Premium,6089,Widget Deluxe,Gadgets,17799.67990501835,18424.015674450464,10%
633,2024-01-01,47851,John Doe,Premium,3846,Widget Deluxe,Gadgets,11206.710920047808,10190.9627965837,10%
634,2024-01-01,10390,John Doe,Premium,5208,Widget Deluxe,Gadgets,11892.401614108894,7595.221577962713,10%
635,2024-01-01,50783,John Doe,Premium,5687,Widget Deluxe,Gadgets,10054.945933185894,9311.474976930138,10%
636,2024-01-01,9541,John Doe,Premium,4287,Widget Deluxe,Gadgets,13742.31765371762,334.08708920379286,10%
637,2024-01-01,57695,John Doe,Premium,2704,Widget Deluxe,Gadgets,12503.695157195867,21612.734146296112,10%
638,2024-01-01,29378,John Doe,Premium,3259,Widget Deluxe,Gadgets,11261.368207636317,15024.15544180514,10%
639,2024-01-01,89760,John Doe,Premium,3399,Widget Deluxe,Gadgets,9123.262950408327,18206.67633191737,10%
640,2024-01-01,46111,John Doe,Premium,4472,Widget Deluxe,Gadgets,16563.765552037614,11841.165058626062,10%
641,2024-01-01,18964,John Doe,Premium,5326,Widget Deluxe,Gadgets,12505.648750811717,10684.865275014472,10%
642,2024-01-01,2190,John Doe,Premium,5742,Widget Deluxe,Gadgets,18139.150081079548,20405.34091853181,10%
643,2024-01-01,38846,John Doe,Premium,4087,Widget Deluxe,Gadgets,11406.87320000736,12118.568545529964,10%
644,2024-01-01,34170,John Doe,Premium,4131,Widget Deluxe,Gadgets,11022.914514180247,8636.098939708354,10%
645,2024-01-01,27346,John Doe,Premium,3973,Widget Deluxe,Gadgets,16292.071555608607,11408.09609351658,10%
646,2024-01-01,2892,John Doe,Premium,7563,Widget Deluxe,Gadgets,9718.460957167754,13329.880826300641,10%
647,2024-01-01,62595,John Doe,Premium,4294,Widget Deluxe,Gadgets,11216.95231977863,6332.001018712033,10%
648,2024-01-01,26351,John Doe,Premium,5141,Widget Deluxe,Gadgets,12713.537092599398,15099.000389452145,10%
649,2024-01-01,5193,John Doe,Premium,5057,Widget Deluxe,Gadgets,13982.844531365241,17320.65785870505,10%
650,2024-01-01,95395,John Doe,Premium,4510,Widget Deluxe,Gadgets,10430.494318853825,22426.884423850104,10%
651,2024-01-01,20036,John Doe,Premium,6726,Widget Deluxe,Gadgets,22900.98232892166,5548.845271890153,10%
652,2024-01-01,49724,John Doe,Premium,4297,Widget Deluxe,Gadgets,17951.76593942106,11631.241850075487,10%
653,2024-01-01,70775,John Doe,Premium,3508,Widget Deluxe,Gadgets,9481.975100854248,14716.314228981246,10%
654,2024-01-01,72856,John Doe,Premium,6038,Widget Deluxe,Gadgets,18512.654661088163,7061.205160011669,10%
655,2024-01-01,15393,John Doe,Premium,5051,Widget Deluxe,Gadgets,7785.308357455815,12120.939916372514,10%
656,2024-01-01,45439,John Doe,Premium,7660,Widget Deluxe,Gadgets,11434.592309528898,12190.3812413874,10%
657,2024-01-01,91116,John Doe,Premium,4016,Widget Deluxe,Gadgets,12558.946669090605,11977.350213788977,10%
658,2024-01-01,4289,John Doe,Premium,3793,Widget Deluxe,Gadgets,19276.32108448776,15428.237574800545,10%
659,2024-01-01,91676,John Doe,Premium,6322,Widget Deluxe,Gadgets,16713.269168201743,14357.321250024484,10%
660,2024-01-01,13126,John Doe,Premium,4604,Widget Deluxe,Gadgets,21303.499308873827,12055.621102156783,10%
661,2024-01-01,38058,John Doe,Premium,4579,Widget Deluxe,Gadgets,13834.573391403268,13500.951038802978,10%
662,2024-01-01,24189,John Doe,Premium,5369,Widget Deluxe,Gadgets,9898.952610164528,10470.146465201557,10%
663,2024-01-01,54163,John Doe,Premium,6673,Widget Deluxe,Gadgets,14081.350164658897,13686.209642559978,10%
664,2024-01-01,53154,John Doe,Premium,7902,Widget Deluxe,Gadgets,12503.063829558474,17255.42549356298,10%
665,2024-01-01,10524,John Doe,Premium,3506,Widget Deluxe,Gadgets,10717.949926896325,8244.764325626598,10%
666,2024-01-01,93587,John Doe,Premium,2942,Widget Deluxe,Gadgets,7209.482040164014,8560.670589564033,10%
667,2024-01-01,14422,John Doe,Premium,3798,Widget Deluxe,Gadgets,13239.295072133162,18605.434717424152,10%
668,2024-01-01,89440,John Doe,Premium,8211,Widget Deluxe,Gadgets,14748.203728895844,8258.8746214555,10%
669,2024-01-01,73624,John Doe,Premium,8930,Widget Deluxe,Gadgets,13342.48047821951,11582.153439835638,10%
670,2024-01-01,54808,John Doe,Premium,7407,Widget Deluxe,Gadgets,10293.751020792748,12181.962048483783,10%
671,2024-01-01,64490,John Doe,Premium,6524,Widget Deluxe,Gadgets,19316.290901814744,16811.51750316391,10%
672,2024-01-01,12437,John Doe,Premium,5858,Widget Deluxe,Gadgets,13003.056862523776,12459.509930334892,10%
673,2024-01-01,78262,John Doe,Premium,4095,Widget Deluxe,Gadgets,18920.222248224978,20646.589644282492,10%
674,2024-01-01,66831,John Doe,Premium,3526,Widget Deluxe,Gadgets,11120.279679194766,13551.351124331637,10%
675,2024-01-01,98660,John Doe,Premium,4810,Widget Deluxe,Gadgets,8492.435997117427,13988.647311681176,10%
676,2024-01-01,38427,John Doe,Premium,5981,Widget Deluxe,Gadgets,12805.975498513268,15949.539985534035,10%
677,2024-01-01,27588,John Doe,Premium,4908,Widget Deluxe,Gadgets,16111.361375833116,18218.138130209278,10%
678,2024-01-01,22199,John Doe,Premium,5021,Widget Deluxe,Gadgets,16502.23491025834,12542.577815153843,10%
679,2024-01-01,88710,John Doe,Premium,4964,Widget Deluxe,Gadgets,14262.116591506598,16383.591786434628,10%
680,2024-01-01,50973,John Doe,Premium,5532,Widget Deluxe,Gadgets,12009.636039858946,8887.564695491223,10%
681,2024-01-01,94824,John Doe,Premium,6415,Widget Deluxe,Gadgets,11094.866810092308,22271.788160930046,10%
682,2024-01-01,92986,John Doe,Premium,6173,Widget Deluxe,Gadgets,19726.109030700904,11888.378947237374,10%
683,2024-01-01,37031,John Doe,Premium,5477,Widget Deluxe,Gadgets,18474.336409460273,14031.065711996622,10%
684,2024-01-01,95896,John Doe,Premium,3897,Widget Deluxe,Gadgets,16506.741437176395,8468.040236576628,10%
685,2024-01-01,78951,John Doe,Premium,3931,Widget Deluxe,Gadgets,13546.365822472075,16641.49582708717,10%
686,2024-01-01,69112,John Doe,Premium,5462,Widget Deluxe,Gadgets,12566.28405842577,12853.288993929056,10%
687,2024-01-01,58798,John Doe,Premium,4099,Widget Deluxe,Gadgets,16137.667832065346,13033.209684968951,10%
688,2024-01-01,31153,John Doe,Premium,6952,Widget Deluxe,Gadgets,16267.103155871097,17255.55155252554,10%
689,2024-01-01,26188,John Doe,Premium,3363,Widget Deluxe,Gadgets,8508.90334404791,21948.836644651983,10%
690,2024-01-01,25006,John Doe,Premium,5096,Widget Deluxe,Gadgets,26835.05698264357,8630.047839549188,10%
691,2024-01-01,20031,John Doe,Premium,2010,Widget Deluxe,Gadgets,8429.462428240913,16864.495099449254,10%
692,2024-01-01,46694,John Doe,Premium,6764,Widget Deluxe,Gadgets,14233.314036705771,11438.706260796953,10%
693,2024-01-01,14665,John Doe,Premium,2898,Widget Deluxe,Gadgets,17475.486725274164,13352.831884054189,10%
694,2024-01-01,50525,John Doe,Premium,8090,Widget Deluxe,Gadgets,16650.578926214635,13856.5876139186,10%
695,2024-01-01,88900,John Doe,Premium,5380,Widget Deluxe,Gadgets,18304.6434946847,9606.79833761925,10%
696,2024-01-01,58285,John Doe,Premium,4734,Widget Deluxe,Gadgets,9364.118589689933,13840.131321655721,10%
697,2024-01-01,80833,John Doe,Premium,2212,Widget Deluxe,Gadgets,13189.48452072895,10689.392862376804,10%
698,2024-01-01,42646,John Doe,Premium,3124,Widget Deluxe,Gadgets,12207.749864299518,11894.437581322543,10%
699,2024-01-01,72925,John Doe,Premium,6175,Widget Deluxe,Gadgets,14396.274557948402,1835.2239637943385,10%
700,2024-01-01,37953,John Doe,Premium,4943,Widget Deluxe,Gadgets,17017.331644239715,13271.326628260722,10%
701,2024-01-01,40244,John Doe,Premium,6795,Widget Deluxe,Gadgets,19026.63347336364,10626.344593031434,10%
702,2024-01-01,45132,John Doe,Premium,3897,Widget Deluxe,Gadgets,18869.426480479226,21876.06456594279,10%
703,2024-01-01,11993,John Doe,Premium,6344,Widget Deluxe,Gadgets,17714.370043792493,15849.167289788767,10%
704,2024-01-01,14867,John Doe,Premium,4236,Widget Deluxe,Gadgets,12612.703700370977,13778.174725770079,10%
705,2024-01-01,27645,John Doe,Premium,4899,Widget Deluxe,Gadgets,11076.739229913923,10890.78597128099,10%
706,2024-01-01,32668,John Doe,Premium,7687,Widget Deluxe,Gadgets,13406.586457002253,9969.167910331233,10%
707,2024-01-01,41018,John Doe,Premium,2940,Widget Deluxe,Gadgets,13637.595064088524,10379.099342503925,10%
708,2024-01-01,58056,John Doe,Premium,5497,Widget Deluxe,Gadgets,14148.05217920366,8849.587545855558,10%
709,2024-01-01,31096,John Doe,Premium,4714,Widget Deluxe,Gadgets,15948.969169290913,16610.12220175225,10%
710,2024-01-01,49157,John Doe,Premium,4755,Widget Deluxe,Gadgets,12402.701593561807,14873.206749853442,10%
711,2024-01-01,79431,John Doe,Premium,6074,Widget Deluxe,Gadgets,19244.606040346345,3262.089186010602,10%
712,2024-01-01,44613,John Doe,Premium,4365,Widget Deluxe,Gadgets,10977.516979709017,13589.873002880655,10%
713,2024-01-01,19349,John Doe,Premium,6788,Widget Deluxe,Gadgets,14231.907539264184,20966.564623121085,10%
714,2024-01-01,5380,John Doe,Premium,3193,Widget Deluxe,Gadgets,15670.563136381043,15899.630451311745,10%
715,2024-01-01,30085,John Doe,Premium,5674,Widget Deluxe,Gadgets,11201.04919290019,25723.38235981036,10%
716,2024-01-01,64163,John Doe,Premium,5007,Widget Deluxe,Gadgets,11593.137371783694,13428.213407519539,10%
717,2024-01-01,39250,John Doe,Premium,7315,Widget Deluxe,Gadgets,19002.777661547887,9698.490870236485,10%
718,2024-01-01,38827,John Doe,Premium,4709,Widget Deluxe,Gadgets,19853.830054822036,9804.08517107194,10%
